product_id,name,spec,bal_qty,warehouse_code,barcode,box_qty
RMPG008,"로즈마인 퍼퓸터치 - 블레싱 블러썸","로즈마인 퍼퓸터치 - 블레싱 블러썸 [13g/무펄]",-9,W104,,1
RMPG009,"로즈마인 퍼퓸터치 - 헤스페리데스","로즈마인 퍼퓸터치 - 헤스페리데스 [13g/무펄]",-1,W104,,1
RMPG010,"로즈마인 퍼퓸터치 - 핑크레이디","로즈마인 퍼퓸터치 - 핑크레이디 [13g/무펄]",-2,W104,,1
RMPG011,"로즈마인 퍼퓸터치 - 골든플라워","로즈마인 퍼퓸터치 - 골든플라워 [13g/무펄]",-39,W104,,1
RMPT002,"로즈마인 플럼피 틴트 - 프린세스 코랄","로즈마인 플럼피 틴트 - 프린세스 코랄",-2,W104,,1
RMSC002,"에바스 로즈마인 블랑쉬 샤워코롱","에바스 로즈마인 블랑쉬 샤워코롱 [185ml]",2105,W104,,1
RMSC003,"에바스 로즈마인 루지 샤워코롱","에바스 로즈마인 루지 샤워코롱 [185ml]",2345,W104,,1
RMSC004,"에바스 로즈마인 클레어 샤워코롱","에바스 로즈마인 클레어 샤워코롱 [185ml]",2410,W104,,1
RMSCN10,"로즈마인５　샤워코롱(2011)","로즈마인５　샤워코롱(2011) [185ml]",5519,W104,,1
RMSG001,"로즈마인 스팀 소프트 샤워젤 - 가든로즈 [300ml]",300ml,0,W104,,1
RMSG002,"로즈마인 스팀 소프트 샤워젤 - 밀크코튼 [300ml]",300ml,0,W104,,1
RMST001,"로즈마인 홈폴리쉬 퍼퓸 사쉐 - 미스블룸",7g,0,W104,,1
RMTS002,"로즈마인 퍼퓸드 소프트 스킨 티슈 - 글래밍 비쥬","로즈마인 퍼퓸드 소프트 스킨 티슈 - 글래밍 비쥬",-3,W104,,1
RMXX2T1,"로즈마인 해피블러썸 퍼퓸드 바디케어 2종 세트- 러브센세이션",,0,W104,,1
RMXX4T1,"로즈마인 스팀 소프트 바디 기프트 세트 (4종)","로즈마인 스팀 소프트 바디 기프트 세트 (4종) [시즌1]",2249,W104,,1
RPBC001,"로즈마인 퍼퓸드 바디워시 - 플로랄 어도르","로즈마인 퍼퓸드 바디워시 - 플로랄 어도르",799,W104,,1
RPBC002,"로즈마인 퍼퓸드 바디워시 - 쁘띠 베이비","로즈마인 퍼퓸드 바디워시 - 쁘띠 베이비",1326,W104,,1
RPBC003,"로즈마인 퍼퓸드 바디워시 - 글래밍 비쥬","로즈마인 퍼퓸드 바디워시 - 글래밍 비쥬",1628,W104,,1
RPBC004,"로즈마인 퍼퓸드 바디워시 - 머스크 앤 머스크","로즈마인 퍼퓸드 바디워시 - 머스크 앤 머스크",1136,W104,,1
RPBC006,"로즈마인 퍼퓸드 바디워시 - 블레싱 블러썸","로즈마인 퍼퓸드 바디워시 - 블레싱 블러썸",697,W104,,1
RPBC008,"로즈마인 퍼퓸드 바디워시 - 모링가","로즈마인 퍼퓸드 바디워시 - 모링가",876,W104,,1
RPBC015,"로즈마인 퍼퓸드 바디워시 - 가든로즈","로즈마인 퍼퓸드 바디워시 - 가든로즈 [1000ml]",-1,W104,,1
RPBC016,"로즈마인 퍼퓸드 바디워시 - 러브센세이션","로즈마인 퍼퓸드 바디워시 - 러브센세이션 [1000ml]",-1,W104,,1
RPBC017,"로즈마인 퍼퓸드 바디워시 - 클래식",1000ml,0,W104,,1
RPBC023,"로즈마인 퍼퓸드 바디워시- 골든플라워","로즈마인 퍼퓸드 바디워시- 골든플라워 [1000ml]",-1,W104,,1
RRBL001,"로에랑스 블리스 마이 바디 퍼퓸 로션- 문라이트","로에랑스 블리스 마이 바디 퍼퓸 로션- 문라이트 [220 ml]",2900,W104,,1
RRBL002,"로에랑스 블리스 마이 바디 퍼퓸 로션- 체리블러썸","로에랑스 블리스 마이 바디 퍼퓸 로션- 체리블러썸 [220 ml]",1808,W104,,1
RRBM001,"로에랑스 블리스 마이바디 퍼퓸미스트- 화이트머스크","로에랑스 블리스 마이바디 퍼퓸미스트- 화이트머스크 [250ml]",2498,W104,,1
RRBM002,"로에랑스 블리스 마이바디 퍼퓸미스트- 해피데이","로에랑스 블리스 마이바디 퍼퓸미스트- 해피데이 [250ml]",2832,W104,,1
RRBM003,"로에랑스 터치 마이바디 퍼퓸미스트- 파라다이스 드림","로에랑스 터치 마이바디 퍼퓸미스트- 파라다이스 드림 [250ml]",-14,W104,,1
RRBM004,"로에랑스 블리스 마이바디 퍼퓸미스트- 문라이트","로에랑스 블리스 마이바디 퍼퓸미스트- 문라이트 [250ml]",3793,W104,,1
RRBM005,"로에랑스 터치 마이바디 퍼퓸미스트- 베이비 파우더",250ml,0,W104,,1
RRBM006,"로에랑스 블리스 마이바디 퍼퓸미스트- 퓨어솝","로에랑스 블리스 마이바디 퍼퓸미스트- 퓨어솝 [250ml]",3529,W104,,1
RRBM009,"로에랑스 터치 마이바디 퍼퓸미스트- 로즈앤릴리",250ml,0,W104,,1
RRBM010,"로에랑스 블리스 마이바디 퍼퓸미스트- 블루밍","로에랑스 블리스 마이바디 퍼퓸미스트- 블루밍 [250ml]",3426,W104,,1
RRBM011,"로에랑스 블리스 마이바디 퍼퓸미스트- 엔디어링","로에랑스 블리스 마이바디 퍼퓸미스트- 엔디어링 [250ml]",3942,W104,,1
RRBM012,"로에랑스 블리스 마이바디 퍼퓸미스트- 체리블러썸","로에랑스 블리스 마이바디 퍼퓸미스트- 체리블러썸 [250ml]",3872,W104,,1
RRBM013,"로에랑스 블리스 마이바디 퍼퓸미스트- 브리즈","로에랑스 블리스 마이바디 퍼퓸미스트- 브리즈 [250ml]",3626,W104,,1
RRHW001,"로에랑스 블루밍 버블 핸드워시- 화이트머스크","로에랑스 블루밍 버블 핸드워시- 화이트머스크 [300 ml]",-2,W104,,1
RRHW002,"로에랑스 블루밍 버블 핸드워시- 문라이트","로에랑스 블루밍 버블 핸드워시- 문라이트 [300 ml]",-2,W104,,1
RRHW003,"로에랑스 블루밍 버블 핸드워시- 퓨어솝","로에랑스 블루밍 버블 핸드워시- 퓨어솝 [300 ml]",-2,W104,,1
RRHWR01,"로에랑스 블루밍 버블 핸드워시- 화이트머스크 (리필용)","250 ml",0,W104,,1
RRHWR02,"로에랑스 블루밍 버블 핸드워시- 문라이트 (리필용)","250 ml",0,W104,,1
RRHWR03,"로에랑스 블루밍 버블 핸드워시- 퓨어솝 (리필용)","250 ml",0,W104,,1
RRPM001,"로에랑스 퍼퓸 미스트- 듀","로에랑스 퍼퓸 미스트- 듀 [100ml]",189,W104,,1
RRPM002,"로에랑스 퍼퓸 미스트- 레인","로에랑스 퍼퓸 미스트- 레인 [100ml]",21,W104,,1
RRPM003,"로에랑스 퍼퓸 미스트- 나이브","로에랑스 퍼퓸 미스트- 나이브 [100ml]",25,W104,,1
RSCO000,"로즈문 리치 카멜리아(동백) 오일","로즈문 리치 카멜리아(동백) 오일 [30ml]",231,W104,,1
RSCO001,"로즈문 리치 카멜리아(동백) 오일","로즈문 리치 카멜리아(동백) 오일 [50ml]",80,W104,,1
RSCO002,"로즈문 리치 카멜리아(동백) 오일","로즈문 리치 카멜리아(동백) 오일 [9ml]",665,W104,,1
RSEX000,"로즈문 리치 카멜리아 트리트먼트 에센스","로즈문 리치 카멜리아 트리트먼트 에센스 [95 ml]",60,W104,,1
SAB-0030,"(3종쇼핑백)잔느칼망 허브 투스페이스트 어쏘티드 컬렉션 (3종세트)",오리지날1+피앤카밍1+퓨어앤샤인1,0,W104,,1
SAB-0060,"콜라겐 쇼핑백(보라색)",,0,W104,,1
SAB-0061,"프레쥬 공용 쇼핑백",,0,W104,,1
SAB-9531,"(쇼핑백)까마 옴므 아쿠아 바이오 쇼핑백","(쇼핑백)까마 옴므 아쿠아 바이오 쇼핑백 [블랙, 270*220*100 (mm)]",-56,W106,,1
SBMPN02,"밀크샴바드 패밀리 바디클렌저 환시후로랄향(2호)","밀크샴바드 패밀리 바디클렌저 환시후로랄향(2호) [910ml (펌프형)]",4,W104,,1
SBMPN03,"밀크샴바드 패밀리 바디클렌저 스파그린향(3호)","밀크샴바드 패밀리 바디클렌저 스파그린향(3호) [910ml (펌프형)]",-10,W104,,1
SBMPN05,"밀크샴바드 패밀리 바디클렌저 플로리엔탈향(5호)","밀크샴바드 패밀리 바디클렌저 플로리엔탈향(5호) [910ml (펌프형)]",-91,W104,,1
SBMPN07,"밀크샴바드 패밀리 바디클렌저 그린부케향(7호)","밀크샴바드 패밀리 바디클렌저 그린부케향(7호) [910ml (펌프형)]",-2,W104,,1
SBMPR02,"밀크샴바드 패밀리 바디클렌저 환시후로랄향(2호)","밀크샴바드 패밀리 바디클렌저 환시후로랄향(2호) [1000ml (펌프형)]",1926,W104,,1
SBMPR03,"밀크샴바드 패밀리 바디클렌저 스파그린향(3호)","밀크샴바드 패밀리 바디클렌저 스파그린향(3호) [1000ml (펌프형)]",1329,W104,,1
SBMPR05,"밀크샴바드 패밀리 바디클렌저 플로리엔탈향(5호)","밀크샴바드 패밀리 바디클렌저 플로리엔탈향(5호) [1000ml (펌프형)]",1318,W104,,1
SBMPR07,"밀크샴바드 패밀리 바디클렌저 그린부케향(7호)","밀크샴바드 패밀리 바디클렌저 그린부케향(7호) [1000ml (펌프형)]",2532,W104,,1
SCB-0657,"(원터치캡)프레쥬 유주 허니 토너 250ml","(원터치캡)프레쥬 유주 허니 토너 250ml [H24-01 / 24Ø / 백색]",10000,W106,,1
SCC-0017,어르신바디로션펌프,"어르신바디로션펌프 [GF-307 백색 33파이]",100,W106,,1
SCC-0023,"(펌프백색)페디슨 메터니티 퓨어 페미닌 클렌저 (밸런스 케어 베이직), 보르도 풋 샴푸","211AVP-L 백색 24파이",0,W104,,1
SCC-0263,"(펌프)페디슨 인스티튜트-보떼 프로폴리스 샴푸,린스공용","(펌프)페디슨 인스티튜트-보떼 프로폴리스 샴푸,린스공용 [GF-322 33파이 검정]",5000,W106,,1
SCD0001,향초디퍼,"향초디퍼 [향초덮개]",217,W106,,1
SFJSC01,"프레쥬 썬 황사 마스크",,0,W104,,1
SISPN00,"아이리스 골드 모이스처 컨트롤 샴푸 1500ml (2008)","아이리스 골드 모이스처 컨트롤 샴푸 1500ml (2008)",-212,W104,,1
SKA-1164,"(3종케이스)잔느칼망 허브 투스페이스트 어쏘티드 컬렉션 (3종세트)",오리지날1+피앤카밍1+퓨어앤샤인1,0,W104,,1
SKMHC01,"켈리스모이스처크림 주걱","켈리스모이스처크림 주걱",790,W106,,1
SMBL000,"쉐마 리페어 인텐시브 아르간오일 바디로션","쉐마 리페어 인텐시브 아르간오일 바디로션",-2070,W104,,1
SMLDF01,"(10개입)디퓨져 블랙섬유스틱","(10개입)디퓨져 블랙섬유스틱 [블랙4MM(10개입)]",-162,W106,,1
SMLDF02,"(1개입)디퓨져 화이트섬유스틱","(1개입)디퓨져 화이트섬유스틱 [화이트4MM(1개)]",-601,W106,,1
SOB-6600,"로즈마인 1L 바디로션 용기 (구 샴바드퓨어바디에센스용기)","로즈마인 1L 바디로션 용기 (구 샴바드퓨어바디에센스용기) [1L 백색 32Ø]",5000,W106,,1
SOB-9401,샤샤아르간샴푸용기,"샤샤아르간샴푸용기 [1500ml, 용기 용량 100g 이상되어야함]",10000,W106,,1
SOBKN01,"휴대용 소용기","휴대용 소용기",75,W106,,1
SOBKN02,"휴대용 스프레이","휴대용 스프레이",187,W106,,1
SOBKN04,미니어처공병20g,미니어처공병20g,283,W106,,1
SOBKN05,미미로린스드레스미스트공병60g,미미로린스드레스미스트공병60g,-20,W106,,1
SOBKN06,미미로린스바디스플레쉬공병20g,미미로린스바디스플레쉬공병20g,485,W106,,1
SOFCP00,"어클락 퓨어 마일드 클렌징폼","어클락 퓨어 마일드 클렌징폼 [2g]",9630,W104,,1
SSBCB00,"스타바스 샤워볼","스타바스 샤워볼",1029,W106,,1
SSC-0780,"(라벨)페디슨 인스티튜트 보떼 오리엔탈 허브 샴푸","(라벨)페디슨 인스티튜트 보떼 오리엔탈 허브 샴푸 [전면만부착]",5000,W106,,1
SSC-0928,"(전후면라벨)로에랑스 블리스 마이바디 퍼퓸미스트- 해피데이","(전후면라벨)로에랑스 블리스 마이바디 퍼퓸미스트- 해피데이",10000,W106,,1
SSE-9411,샤샤아르간샴푸스티카,샤샤아르간샴푸스티카,10000,W106,,1
SSHS000,헤어끈,헤어끈,1231,W106,,1
SSKAR001,"로즈마인퍼퓸터치케이스(로맨틱핑크 반달상자)",,0,W104,,1
SWMGT00,"위드미 아이브로우 가이드 툴(눈썹 가이드)","위드미 아이브로우 가이드 툴(눈썹 가이드)",831,W106,,1
SWMHG00,"위드미 소머치 헤어 메이킹 미스트_가리게","위드미 소머치 헤어 메이킹 미스트_가리게",438,W106,,1
SXA-5402,캐어미어르신바디로션대박스,"캐어미어르신바디로션대박스 [435*360*300]",500,W106,,1
SXA-9400,샤샤아르간샴푸린스박스,"샤샤아르간샴푸린스박스 [400*300*300]",500,W106,,1
SXC-5400,캐어미어르신바디로션인박스,"캐어미어르신바디로션인박스 [420*170*284]",1000,W106,,1
SZA-0023,"(퍼프)위드미 크레이지 커버 컨실러 파운데이션","(퍼프)위드미 크레이지 커버 컨실러 파운데이션",425,W106,,1
TBHM001,"에바스 트루스인바디 오리지널핑크 핸드미스트 비누향",,0,W104,,1
TBHM002,"에바스 트루스인바디 오리지널핑크 핸드미스트 머스크향",,0,W104,,1
TOAP001,"시온 테카줄렌 블루 카밍 앰플","시온 테카줄렌 블루 카밍 앰플 [50ml]",311,W104,,1
TOAP002,"시온 세라-샷 피디알엔 핑크 리페어 앰플","시온 세라-샷 피디알엔 핑크 리페어 앰플 [50ml]",826,W104,,1
TOAP003,"시온 알파-알부틴 멀티토닝 앰플","시온 알파-알부틴 멀티토닝 앰플 [50ml]",292,W104,,1
VMBA001,"밸르모나 얼쓰리페어 본딩 앰플",15ml*6,0,W104,,1
VMBC002,"발모나 휘핑 모이스처 바디워시- 올리브오일&밀크","발모나 휘핑 모이스처 바디워시- 올리브오일&밀크 [1500ml]",-8,W104,,1
VMCP001,"밸르모나 얼쓰리페어 본딩 컴파운드",40ml,0,W104,,1
VMHS001,"밸르모나 얼티밋 헤어 오일 세럼- 아로마 컴포지션","밸르모나 얼티밋 헤어 오일 세럼- 아로마 컴포지션 [100ml]",55,W104,,1
VMHS002,"밸르모나 얼티밋 헤어 오일 세럼- 애프리콧 컨져브",100ml,0,W104,,1
VMHS003,"밸르모나 얼티밋 헤어 오일 세럼- 블랙피오니",100ml,0,W104,,1
VMHS004,"밸르모나 얼티밋 헤어 오일 세럼- 앰버바닐라",100ml,0,W104,,1
VMHS005,"밸르모나 얼티밋 헤어 오일 세럼- 프레쉬베이","밸르모나 얼티밋 헤어 오일 세럼- 프레쉬베이 [100ml]",63,W104,,1
VMOL001,"밸르모나 얼쓰리페어 본딩 오일","밸르모나 얼쓰리페어 본딩 오일 [30ml]",-10,W104,,1
VMPF008,"밸르모나 요크마요 프로테인 필드","밸르모나 요크마요 프로테인 필드 [200ml]",-133,W104,,1
VMPF009,"밸르모나 블루클리닉 프로테인 필드","밸르모나 블루클리닉 프로테인 필드 [200ml]",-89,W104,,1
VMRS004,"밸르모나 아유르베딕 손상모 솔루션 블랙커민 모발 영양팩","밸르모나 아유르베딕 손상모 솔루션 블랙커민 모발 영양팩 [480ml]",11,W104,,1
VMRS005,"밸르모나 파워풀 솔루션 블랙피오니 서리태 모발 영양팩","밸르모나 파워풀 솔루션 블랙피오니 서리태 모발 영양팩 [480ml]",541,W104,,1
VMRS007,"밸르모나 슈가 벨벳 밀크 모발 영양팩","밸르모나 슈가 벨벳 밀크 모발 영양팩 [480ml]",12,W104,,1
VMRS008,"밸르모나 요크마요 모발 영양팩","밸르모나 요크마요 모발 영양팩 [480ml]",1440,W104,,1
VMRS009,"밸르모나 블루클리닉 모발 영양팩","밸르모나 블루클리닉 모발 영양팩 [480ml]",485,W104,,1
VMRS010,"밸르모나 얼쓰 안티 헤어로스 트리트먼트","밸르모나 얼쓰 안티 헤어로스 트리트먼트 [120ml]",-48,W104,,1
VMRS011,"밸르모나 얼쓰 리페어 본딩 트리트먼트","밸르모나 얼쓰 리페어 본딩 트리트먼트 [500ml]",-149,W104,,1
VMRSM04,"밸르모나 아유르베딕 손상모 솔루션 블랙커민 모발 영양팩","밸르모나 아유르베딕 손상모 솔루션 블랙커민 모발 영양팩 [100ml / 튜브]",80,W104,,1
VMRSM05,"밸르모나 파워풀 솔루션 블랙피오니 서리태 모발 영양팩","밸르모나 파워풀 솔루션 블랙피오니 서리태 모발 영양팩 [100ml / 튜브]",-22,W104,,1
VMRSM07,"밸르모나 슈가 벨벳 밀크 모발 영양팩","밸르모나 슈가 벨벳 밀크 모발 영양팩 [100ml / 튜브]",1787,W104,,1
VMRSM08,"밸르모나 요크마요 모발 영양팩","밸르모나 요크마요 모발 영양팩 [100ml / 튜브]",17,W104,,1
VMRSM09,"밸르모나 블루클리닉 모발 영양팩","밸르모나 블루클리닉 모발 영양팩 [100ml / 튜브]",528,W104,,1
VMRSP04,"밸르모나 아유르베딕 손상모 솔루션 블랙커민 모발 영양팩","밸르모나 아유르베딕 손상모 솔루션 블랙커민 모발 영양팩 [10ml / 파우치]",-2568,W104,,1
VMRSP05,"밸르모나 파워풀 솔루션 블랙피오니 서리태 모발 영양팩","밸르모나 파워풀 솔루션 블랙피오니 서리태 모발 영양팩 [10ml / 파우치]",1091,W104,,1
VMRSP07,"밸르모나 슈가 벨벳 밀크 모발 영양팩","밸르모나 슈가 벨벳 밀크 모발 영양팩 [10ml / 파우치]",-1319,W104,,1
VMRSP08,"밸르모나 요크마요 모발 영양팩","밸르모나 요크마요 모발 영양팩 [10ml / 파우치]",-1674,W104,,1
VMRSP09,"밸르모나 블루클리닉 모발 영양팩","밸르모나 블루클리닉 모발 영양팩 [10ml / 파우치]",-238,W104,,1
VMSF001,"밸르모나 얼쓰테라피 스칼프 퓨리파이어",25ml,0,W104,,1
VMSF3T1,"밸르모나 얼쓰테라피 스칼프 퓨리파이어 (3개 세트)",25ml*3,0,W104,,1
VMSP004,"밸르모나 아유르베딕 두피 솔루션 블랙커민 샴푸액","밸르모나 아유르베딕 두피 솔루션 블랙커민 샴푸액 [480ml]",1,W104,,1
VMSP005,"밸르모나 파워풀 솔루션 블랙피오니 서리태 샴푸액","밸르모나 파워풀 솔루션 블랙피오니 서리태 샴푸액 [480ml]",1094,W104,,1
VMSP006,"밸르모나 진생 헤리티지 고삼 샴푸액","밸르모나 진생 헤리티지 고삼 샴푸액 [300ml]",824,W104,,1
VMSP007,"밸르모나 슈가 벨벳 밀크 샴푸액","밸르모나 슈가 벨벳 밀크 샴푸액 [480ml]",-2,W104,,1
VMSP008,"밸르모나 요크마요 샴푸액","밸르모나 요크마요 샴푸액 [480ml]",-15,W104,,1
VMSP009,"밸르모나 블루클리닉 샴푸액","밸르모나 블루클리닉 샴푸액 [480ml]",182,W104,,1
VMSP010,"밸르모나 얼쓰 안티 헤어로스 샴푸",500ml,0,W104,,1
VMSP011,"밸르모나 얼쓰 리페어 본딩 샴푸",500ml,0,W104,,1
VMSP012,"밸르모나 얼쓰 블랙 샴푸","밸르모나 얼쓰 블랙 샴푸 [480g]",13,W106,,1
VMSP013,"밸르모나 얼쓰 바이탈 샴푸","밸르모나 얼쓰 바이탈 샴푸 [500g]",8,W106,,1
VMSP014,"밸르모나 얼쓰 아르간 오일 샴푸","밸르모나 얼쓰 아르간 오일 샴푸 [500ml]",2525,W104,,1
VMSPC04,"밸르모나 아유르베딕 두피 솔루션 블랙커민 샴푸액","밸르모나 아유르베딕 두피 솔루션 블랙커민 샴푸액 [100ml / 튜브]",101,W104,,1
VMSPC05,"밸르모나 파워풀 솔루션 블랙피오니 서리태 샴푸액","밸르모나 파워풀 솔루션 블랙피오니 서리태 샴푸액 [100ml / 튜브]",-734,W104,,1
VMSPM04,"밸르모나 아유르베딕 두피 솔루션 블랙커민 샴푸액","밸르모나 아유르베딕 두피 솔루션 블랙커민 샴푸액 [120ml / 튜브]",-1858,W104,,1
VMSPM05,"밸르모나 파워풀 솔루션 블랙피오니 서리태 샴푸액","밸르모나 파워풀 솔루션 블랙피오니 서리태 샴푸액 [120ml / 튜브]",-33,W104,,1
VMSPM07,"밸르모나 슈가 벨벳 밀크 샴푸액","밸르모나 슈가 벨벳 밀크 샴푸액 [100ml / 튜브]",1318,W104,,1
VMSPM08,"밸르모나 요크마요 샴푸액","밸르모나 요크마요 샴푸액 [100ml / 튜브]",19,W104,,1
VMSPM09,"밸르모나 블루클리닉 샴푸액","밸르모나 블루클리닉 샴푸액 [100ml / 튜브]",637,W104,,1
VMSPMR4,"밸르모나 아유르베딕 두피 솔루션 블랙커민 샴푸액","밸르모나 아유르베딕 두피 솔루션 블랙커민 샴푸액 [100ml / 튜브]",-459,W104,,1
VMSPMR5,"밸르모나 파워풀 솔루션 블랙피오니 서리태 샴푸액","밸르모나 파워풀 솔루션 블랙피오니 서리태 샴푸액 [100ml / 튜브]",-363,W104,,1
VMSPP04,"밸르모나 아유르베딕 두피 솔루션 블랙커민 샴푸액","밸르모나 아유르베딕 두피 솔루션 블랙커민 샴푸액 [10ml / 파우치]",-500,W104,,1
VMSPP05,"밸르모나 파워풀 솔루션 블랙피오니 서리태 샴푸액","밸르모나 파워풀 솔루션 블랙피오니 서리태 샴푸액 [10ml / 파우치]",-990,W104,,1
VMSPP06,"밸르모나 진생 헤리티지 고삼 샴푸액","밸르모나 진생 헤리티지 고삼 샴푸액 [파우치 / 6g]",711,W104,,1
VMSPP07,"밸르모나 슈가 벨벳 밀크 샴푸액","밸르모나 슈가 벨벳 밀크 샴푸액 [10ml / 파우치]",-16795,W104,,1
VMSPP08,"밸르모나 요크마요 샴푸액","밸르모나 요크마요 샴푸액 [10ml / 파우치]",688,W104,,1
VMSPP09,"밸르모나 블루클리닉 샴푸액","밸르모나 블루클리닉 샴푸액 [10ml / 파우치]",-1528,W104,,1
VMSS001,"밸르모나 얼쓰테라피 스칼프 스켈러","밸르모나 얼쓰테라피 스칼프 스켈러 [15ml*6]",-64,W104,,1
VMST001,"밸르모나 얼쓰 안티 헤어로스 스칼프 토닉","밸르모나 얼쓰 안티 헤어로스 스칼프 토닉 [40ml]",-785,W104,,1
VTFCM07,"비타민 클렌징폼 - 아보카도","비타민 클렌징폼 - 아보카도 [50ml]",-4,W104,,1
VVBL001,"빈시뷰 바디로션 퓨어 베일","빈시뷰 바디로션 퓨어 베일 [300 ml]",-1,W104,,1
VVBL002,"빈시뷰 바디로션 블룸 위스퍼","빈시뷰 바디로션 블룸 위스퍼 [300 ml]",-1,W104,,1
VVBL003,"빈시뷰 바디로션 체리 블러썸","빈시뷰 바디로션 체리 블러썸 [300 ml]",-1,W104,,1
WMAP001,"위드미 판테스틱 더마 시카 카밍 앰플","위드미 판테스틱 더마 시카 카밍 앰플 [30mL]",86,W104,,1
WMAP003,"위드미 판테스틱 더마 화이트닝 컨트롤 앰플","위드미 판테스틱 더마 화이트닝 컨트롤 앰플 [30mL]",-101,W104,,1
WMBL001,"위드미 판테스틱 더마 시카 AC로션","위드미 판테스틱 더마 시카 AC로션 [500ml]",-6,W104,,1
WMCR001,"위드미 스노우 화이트닝 크림","위드미 스노우 화이트닝 크림 [140ml]",-43,W104,,1
WMCR002,"위드미 핑크펄 화이트닝 크림","위드미 핑크펄 화이트닝 크림 [140ml]",-216,W104,,1
WMCR004,"위드미 판테스틱 더마 시카 크림","위드미 판테스틱 더마 시카 크림 [100ml]",73,W104,,1
WMCRM01,"위드미 스노우 화이트닝 크림","위드미 스노우 화이트닝 크림 [50ml 튜브타입]",-106,W104,,1
WMCRP01,"위드미 스노우 화이트닝 크림(파우치)","위드미 스노우 화이트닝 크림(파우치) [파우치 / 2ml]",-21,W104,,1
WMFC000,"에바스 위드미 화이트 퍼펙션 포밍 클렌저","에바스 위드미 화이트 퍼펙션 포밍 클렌저",125,W104,,1
WMFO001,"위드미 엑스트라 너트6 딥 페이스 오일","위드미 엑스트라 너트6 딥 페이스 오일 [50ml]",64,W104,,1
WMHM001,"위드미 쏘머치 헤어 메이킹 미스트 01 자연흑색","위드미 쏘머치 헤어 메이킹 미스트 01 자연흑색 [120g]",444,W106,,1
WMHM002,"위드미 쏘머치 헤어 메이킹 미스트 02 자연갈색",120g,0,W104,,1
WMLG001,"위드미 시그널 샤인 립글로스 앤 밤- No.01 마린블루펄",10g,0,W104,,1
WMLG002,"위드미 시그널 샤인 립글로스 앤 밤- No.02 체리블러썸펄",10g,0,W104,,1
WMLT003,"위드미 시그널 벨벳 립 마스터- 03.무드 시그널",4.5g,0,W104,,1
WMLT009,"위드미 시그널 벨벳 립 마스터- 09.블러썸 시그널",4.5g,0,W104,,1
WMLT021,"위드미 시그널 벨벳 립 마스터- 21.버닝 시그널",4.5g,0,W104,,1
WMLT022,"위드미 시그널 벨벳 립 마스터- 22.로지 시그널",4.5g,0,W104,,1
WMLT023,"위드미 시그널 벨벳 립 마스터- 23.누보 시그널",4.5g,0,W104,,1
WMLT024,"위드미 시그널 벨벳 립 마스터- 24.메이플 시그널",4.5g,0,W104,,1
WMLT025,"위드미 시그널 벨벳 립 마스터- 25.브릭 시그널",4.5g,0,W104,,1
WMLT102,"위드미 시그널 글로우 립 마스터- 102.슈슈 시그널",4.5g,0,W104,,1
WMLT103,"위드미 시그널 글로우 립 마스터- 103.포에버 시그널",4.5g,0,W104,,1
WMLT104,"위드미 시그널 글로우 립 마스터- 104.조이 시그널",4.5g,0,W104,,1
WMLT105,"위드미 시그널 글로우 립 마스터- 105.판타지 시그널",4.5g,0,W104,,1
WMMT001,"위드미 하이드레이팅 앰플 미스트","위드미 하이드레이팅 앰플 미스트 [300ml]",-10,W104,,1
WMPK001,"위드미 어썸블랙 포어 클리어 팩","위드미 어썸블랙 포어 클리어 팩 [30g]",7967,W104,,1
WMTN001,"위드미 스노우 화이트닝 포어 토너","위드미 스노우 화이트닝 포어 토너 [500ml]",-16,W104,,1
WMTN002,"위드미 판테스틱 더마 시카 퓨리파잉 토너","위드미 판테스틱 더마 시카 퓨리파잉 토너 [500ml]",-1,W104,,1