product_code,name_ko,name_en,name_ru,barcode,brand,volume,pcs_per_carton,width_cm,height_cm,depth_cm,cbm,weight_kg,hscode,status
AOBC000,"샤샤 아르간 오일 바디워시 1500ml","CHAR CHAR Argan Oil Body Wash 1500ml","[Char Char] Гель для душа АРГАНОВОЕ МАСЛО Argan Oil Body Wash, 1500 мл",8802929999814,"CHAR CHAR",,12,12.00,19.00,20.00,0.038130,,3401.30-0000,active
AOBC004,"샤샤 알로에 베라 바디 워시 1500ml","Char Char Aloe vera Body Wash 1500ml","[Char Char] Универсальный гель с Алоэ вера для интенсивного восстановления кожи Aloe Vera Body Wash, 1500 мл",8802929008981,"CHAR CHAR",,12,12.00,19.00,20.00,0.038130,,3401.30-0000,active
AOBL000,"샤샤 아르간 오일 바디로션 1500ml","CHAR CAHR Argan Oil Body Lotion 1500ml","[Char Char] Лосьон для тела АРГАНОВОЕ МАСЛО Argan Oil Body Lotion, 1500 мл",8802929999821,"CHAR CHAR",,12,12.00,19.00,20.00,0.038130,,3304.99-1000,active
AOBL004,"샤샤 알로에 베라 바디 로션 1500ml","Char Char Aloe vera Body Lotion 1500ml","[Char Char] Увлажняющий лосьон для тела с алоэ вера Aloe Vera Body Lotion, 1500 мл",8802929008998,"CHAR CHAR",,12,12.00,19.00,20.00,0.038130,,3304.99-1000,active
AOFC001,"샤샤 녹두 시카 클렌징 폼 220ml","CHAR CHAR Mung Bean Cica Cleansing Foam 220ml","[Char Char] Успокаивающая пенка для умывания с мунг бобами и центеллой азиатской Mung Bean Cica Cleansing Foam, 220 мл",8802929010397,"CHAR CHAR",,60,60.00,14.80,15.80,0.045330,,3401.30-0000,active
AOFC002,"샤샤 라이스 크림 클렌징 폼 220ml","CHARCHAR Rice Cream Cleansing Foam 220ml","[Char Char] Кремовая пенка для питания кожи Rice Cream Cleansing Foam , 220 мл",8802929010755,"CHAR CHAR",,60,60.00,14.80,15.80,0.045330,,3401.30-0000,active
AOHA001,"샤샤 아르간 오일 프로테인 헤어 앰플 150g","CHAR CHAR Argan Oil Protein Hair Ampoule 150g","[Char Char] Сыворотка для волос ВОССТАНОВЛЕНИЕ/АРГАНОВОЕ МАСЛО Argan Oil Protein Hair Ampoule, 150 мл",8802929005294,"CHAR CHAR",,40,,,,,,,active
AOHA5T1,"샤샤 아르간 오일 프로테인 헤어 앰플 15g * 5ea","CHAR CHAR Argan Oil Protein Hair Ampoule 15g * 5ea","[Char Char] НАБОР Сыворотка для волос ВОССТАНОВЛЕНИЕ/АРГАНОВОЕ МАСЛО Argan Oil Protein Hair Ampoule, 5 шт * 15 мл",8802929006475,"CHAR CHAR",,40,,,,,,,active
AOHAM01,"샤샤 아르간 오일 프로테인 헤어 앰플 15g","CHAR CHAR Argan Oil Protein Hair Ampoule 15g","[Char Char] Сыворотка для волос ВОССТАНОВЛЕНИЕ/АРГАНОВОЕ МАСЛО Argan Oil Protein Hair Ampoule, 15 мл",8802929005300,"CHAR CHAR",,480,,,,,,,active
AOHE001,"샤샤 아르간 오일 웨이브 볼륨 에센스 250ml","CHAR CAHR Argan Oil Wave Volume Essence 250ml","[Char Char] Эссенция для волос АРГАНОВОЕ МАСЛО Argan Oil Wave Volume Essense, 250 мл",8802929002781,"CHAR CHAR",,60,60.00,17.76,18.76,0.037300,,3305.90-9000,active
AOHSR00,"샤샤 아르간 오일 헤어세럼 200ml","char char argan oil hair serum 200ml","[Char Char] Сыворотка для волос АРГАНОВОЕ МАСЛО Argan Oil Hair Serum, 200 мл",8802929996905,"CHAR CHAR",,72,72.00,15.60,16.60,0.033660,,3305.90-9000,active
AORS000,"샤샤 아르간 헤어 컨디셔너 1500ml","char char hair conditioner","[Char Char] Кондиционер для волос АРГАНОВОЕ МАСЛО Argan Oil Conditioner, 1500 мл",8802929996813,"CHAR CHAR",,12,12.00,19.00,20.00,0.038130,,3305.90-1000,active
AORS004,"샤샤 알로에 베라 & 프로폴리스 컨디셔너 1500ml","Char Char Aloe vera & Propolis Conditioner1500ml","[Char Char] Восстанавливающий кондиционер с алоэ вера и прополисом Aloe Vera & Propolis Conditioner, 1500 мл",8802929009544,"CHAR CHAR",,12,12.00,19.00,20.00,0.038130,,3305.90-1000,active
AORSM00,"샤샤 아르간 헤어 컨디셔너 500ml","char char hair conditioner 500ml","[Char Char] Кондиционер для волос АРГАНОВОЕ МАСЛО Argan Oil Conditioner, 500 мл",8802929005522,"CHAR CHAR",,29,29.00,16.00,17.00,0.034480,,3305.90-1000,active
AORST00,"샤샤 아르간 헤어 컨디셔너 100ml","char char hair conditioner 100ml","[Char Char] Кондиционер для волос АРГАНОВОЕ МАСЛО Argan Oil Conditioner, 100 мл",8802929005546,"CHAR CHAR",,80,80.00,9.50,10.50,0.035900,,3305.90-1000,active
AOSG000,"샤샤 알로에 베라 수딩겔 1500ml","Char Char Aloe vera Soothing Gel 1500ml","[Char Char] Успокаивающий гель с алоэ вера Aloe Vera Soothing Gel, 1500 мл",8802929009018,"CHAR CHAR",,12,12.00,19.00,20.00,0.038130,,3304.99-1000,active
AOSP000,"샤샤 아르간 헤어 샴푸 1500ml","char char hair shampoo","[Char Char] Шампунь для волос АРГАНОВОЕ МАСЛО Argan Oil Shampoo, 1500 мл",8802929996806,"CHAR CHAR",,12,12.00,19.60,20.60,0.038130,,3305.10-0000,active
AOSP002,"샤샤 아르간 오일 진저 쿨링 케어 샴푸 1000ml","CHAR CHAR ARGAN OIL GINGER COOLING CARE SHAMPOO 1000ml","[Char Char] Шампунь для волос УКРЕПЛЕНИЕ / ОХЛАЖДЕНИЕ Argan Oil Ginger Cooling Care Shampoo, 1000 мл",8802929007700,"CHAR CHAR",,14,14.00,15.30,16.30,0.036000,,3305.10-0000,active
AOSP003,"샤샤 아르간 오일 어성초 캡슐 스크럽 샴푸 1000ml","CHARCHAR Argan Oil Heartleaf Capsule Scrub Shampoo 1000ml","[Char Char] Капсульный шампунь-скраб с аргановым маслом для глубокого очищения кожи головы Argan Oil Heartleaf Capsule Scrub Shampoo, 1000 мл",8802929010359,"CHAR CHAR",,14,14.00,15.30,16.30,0.036000,,3305.10-0000,active
AOSP004,"샤샤 알로에 베라 & 프로폴리스 샴푸 1500ml","Char Char Aloe vera & Propolis Shampoo 1500ml","[Char Char] Успокаивающий шампунь с алоэ вера и прополисом Aloe Vera & Propolis Shampoo, 1500 мл",8802929009506,"CHAR CHAR",,12,12.00,19.40,20.40,0.038130,,3305.10-0000,active
AOSPM00,"샤샤 아르간 헤어 샴푸 500ml","char char hair shampoo 500ml","[Char Char] Шампунь для волос АРГАНОВОЕ МАСЛО Argan Oil Shampoo, 500 мл",8802929005515,"CHAR CHAR",,29,29.00,16.10,17.10,0.034480,,3305.10-0000,active
AOSPN01,"샤샤 아르간 오일 어성초 안티 헤어로스 샴푸","CHAR CHAR Argan Oil Heartleaf Anti-Hair Loss Shampoo","[Char Char] Шампунь для волос ПРОТИВ ВЫПАДЕНИЯ Argan Oil Heartleaf Anti-Hair Loss Shampoo, 1500 мл",8802929008837,"CHAR CHAR",,12,12.00,19.00,20.00,0.038130,,3305.10-0000,active
AOSPT00,"샤샤 아르간 헤어 샴푸 100ml","char char hair shampoo 100ml","[Char Char] Шампунь для волос АРГАНОВОЕ МАСЛО Argan Oil Shampoo, 100 мл",8802929005539,"CHAR CHAR",,80,80.00,9.50,10.50,0.035900,,3305.10-0000,active
AOWS000,"샤샤 아르간 오일 슈퍼하드 워터 스프레이 250ml","CHAR CHAR Argan Oil Super Hard Water Spray 250ml","[Char Char] Спрей для укладки волос АРГАНОВОЕ МАСЛО Argan Oil Super Hard Water Spray, 250 мл",8802929883755,"CHAR CHAR",,60,60.00,17.00,18.00,0.037290,,3305.90-9000,active
BDFC001,"보르도 민트 쿨링 풋 케어 크림 75g","Foot Care Cream 75g","[Bordo] Крем для ног ОХЛАЖДАЮЩИЙ Foot Care Cream, 75 гр",8802929002477,BORDO,,84,84.00,8.06,9.06,0.036100,,3304.99-1000,active
BDFM001,"보르도 드래곤 풋 필링 마스크 20g","Dragon Foot Mask 20g","[Bordo] Пилинг-носочки Dragon Foot Peeling Mask, 20 гр",8802929002460,BORDO,,200,200.00,12.30,13.30,0.061780,,3304.99-1000,active
BDFS001,"보르도 민트 쿨링 풋 스프레이 150ml","Mint Cooling Foot Spray 150ml","[Bordo] Спрей для ног ОХЛАЖДАЮЩИЙ Mint Cooling Foot Spray, 150 мл",8802929882123,BORDO,,70,70.00,12.00,13.00,0.033660,,3304.99-9000,active
BDFS002,"보르도 드래곤 풋 필링 스프레이 150ml","Dragon Foot Peeling Spray 150ml","[Bordo] Пилинг-спрей для ног Dragon Foot Peeling Spray, 150 мл",8802929006321,BORDO,,70,70.00,13.16,14.16,0.033660,,3304.99-9000,active
BDFS003,"보르도 드래곤 풋 샴푸","Bordo Dragon Foot Shampoo",,8802929007373,BORDO,,40,,,,,,,active
BDFS004,"보르도 드래곤 풋스틱 18g","BORDO Dragon Foot Stick 18g","[Bordo] Увлажняющий стик для ног и сухих участков на теле Dragon Foot Stick, 18 гр",8802929008677,BORDO,,240,240.00,12.20,13.20,0.037540,,3304.99-9000,active
BDMK001,"보르도 드래곤 힐 마스크","Bordo Dragon heel mask",,8802929007304,BORDO,,600,,,,,,,active
BTBC004,"바스파 바스 솔트 스크럽 바디 워시 소프트 로지 1000ml","Bathpa Bath Salt Scrub Body Wash Soft Rosy 1000ml",,8802929008004,BATHPA,,14,14.00,14.40,15.40,0.032200,,3401.30-0000,active
BTBC005,"바스파 바스 솔트 스크럽 바디 워시 컴포트 라벤더 1000ml","Bathpa Bath Salt Scrub Body Wash Comfort Lavender 1000ml",,8802929008011,BATHPA,,14,14.00,14.40,15.40,0.032200,,3401.30-0000,active
BTBC006,"바스파 바스 솔트 스크럽 바디 워시 솔티 씨 1000ml","Bathpa Bath Salt Scrub Body Wash Salty Sea 1000ml",,8802929008226,BATHPA,,14,14.00,14.40,15.40,0.032200,,3401.30-0000,active
BTBC007,"바스파 바스 솔트 스크럽 바디 워시 코지 허그 1000ml","Bathpa Bath Salt Scrub Body Wash Cozy Hug 1000ml",,8802929009612,BATHPA,,14,14.00,14.40,15.40,0.032200,,3401.30-0000,active
BTBC008,"바스파 바스 솔트 스크럽 바디 워시 퓨어리프 1000ml","Bathpa Bath Salt Scrub Body Wash Pure Leaf 1000ml",,8802929010120,BATHPA,,14,,,,,,,active
BTBC009,"바스파 바스 솔트 스크럽 바디 워시 차콜 1000ml","Bathpa Bath Salt Scrub Body Wash Charcoal 1000ml",,8802929010717,BATHPA,,14,,,,,,,active
BTBC010,"바스파 바스 솔트 스크럽 바디 워시 클리어팝 1000ml","Bathpa Bath Salt Scrub Body Wash Clear Pop 1000ml",,8802929010724,BATHPA,,14,,,,,,,active
BTBCM04,"바스파 바스 솔트 스크럽 바디 워시 소프트 로지 30ml","Bathpa Bath Salt Scrub Body Wash Soft Rosy 30ml",,8802929010663,BATHPA,,350,,,,,,,active
BTBCM05,"바스파 바스 솔트 스크럽 바디 워시 컴포트 라벤터 30ml","Bathpa Bath Salt Scrub Body Wash Comfort Lavender 30ml",,8802929010687,BATHPA,,350,,,,,,,active
BTBCM09,"바스파 바스 솔트 스크럽 바디 워시 차콜 30ml","Bathpa Bath Salt Scrub Body Wash Charcoal 30ml",,8802929010700,BATHPA,,350,,,,,,,active
BTBS001,"바스파 오스트레일리안 바스솔트 소프트 로지 1.2kg","Barthpa Australian Bath Salt - Soft Rosy",,8802929003498,BATHPA,,18,18.00,23.00,24.00,0.039060,,3307.30-2000,active
BTBS002,"바스파 오스트레일리안 바스솔트 프레쉬 유자 1.2kg","Barthpa Australian Bath Salt - Fresh Yuja",,8802929003504,BATHPA,,18,18.00,23.00,24.00,0.039060,,3307.30-2000,active
BTBS003,"바스파 오스트레일리안 바스솔트 씨솔트향 1.2kg","Barthpa Australian Bath Salt - Salty Sea",,8802929003528,BATHPA,,18,18.00,23.00,24.00,0.039060,,3307.30-2000,active
BTBS004,"바스파 오스트레일리안 바스솔트 컴포트 라벤더 1.2kg","Barthpa Australian Bath Salt - Comfort Lavender",,8802929003511,BATHPA,,18,18.00,23.00,24.00,0.039060,,3307.30-2000,active
BTBS005,"바스파 오스트레일리안 바스솔트 그린버드향 1.2kg","Barthpa Australian Bath Salt - Green Buds",,8802929003535,BATHPA,,18,18.00,23.00,24.00,0.039060,,3307.30-2000,active
BTDM001,"바스파 아로마 라운지 무드 퍼퓸 300ml","Barthpa Aroma Lounge Mood Perfume",,8802929006277,BATHPA,,30,45.00,15.30,16.30,0.036410,,,active
BTSB001,"바스파 오스트레일리안 솔트 버블  소프트 로지 500g","Bathpa Australian Salt Bubble Soft Rosy 500g","[Bathpa] Соль для ванны ПЕНЯЩАЯСЯ/РОЗА Bathpa Australian Salt Bubble - Soft Rosy, 500 гр",8802929007908,BATHPA,,20,20.00,11.73,12.73,0.039130,,3307.30-2000,active
BTSB002,"바스파 오스트레일리안 솔트 버블  프레쉬유자  500g","Bathpa Australian Salt Bubble Fresh Yuja 500g","[Bathpa] Соль для ванны ПЕНЯЩАЯСЯ/ПРОПОЛИС Bathpa Australian Salt Bubble - Fresh Yuja, 500 гр",8802929007915,BATHPA,,20,20.00,11.73,12.73,0.039130,,3307.30-2000,active
BTSB003,"바스파 오스트레일리안 솔트 버블  피치 캄 500g","Bathpa Australian Salt Bubble Peach Calm 500g","[BATHPA] Соль для ванны ПЕНЯЩАЯСЯ/ПЕРСИК Bathpa Australian Salt Bubble - Peach Calm, 500 гр",8802929007939,BATHPA,,20,20.00,11.73,12.73,0.039130,,3307.30-2000,active
BTSB004,"바스파 오스트레일리안 솔트 버블  컴포트 라벤더 500g","Bathpa Australian Salt Bubble Comfort Lavender 500g",,8802929007922,BATHPA,,20,20.00,11.73,12.73,0.039130,,3307.30-2000,active
BTSB005,"바스파 오스트레일리안 솔트 버블 밀크 바나나 500g","Bathpa Australian Salt Bubble Milk Banana 500g","[Bathpa] Соль для ванны ПЕНЯЩАЯСЯ/БАНАН Bathpa Australian Salt Bubble - Milk Banana, 500 гр",8802929007946,BATHPA,,20,20.00,11.73,12.73,0.039130,,3307.30-2000,active
BTSS001,"바스파 오스트레일리안 솔트 바디 스크럽 컴포트 라벤더 250ml","BATHPA Australian Salt Body Scrub Comfort Lavender 250ml",,8802929008530,BATHPA,,60,60.00,7.00,8.00,0.033660,,3304.99-9000,active
BTSS002,"바스파 오스트레일리안 솔트 바디 스크럽 블랙 베리 250ml","BATHPA Australian Salt Body Scrub Black Berry 250ml",,8802929008554,BATHPA,,60,60.00,7.00,8.00,0.033660,,3304.99-9000,active
BTSS003,"바스파 오스트레일리안 솔트 바디 스크럽 그린티 250ml","BATHPA Australian Salt Body Scrub Green Tea 250ml",,8802929008547,BATHPA,,60,60.00,7.00,8.00,0.033660,,3304.99-9000,active
BTST2T1,"바스파 아로마 라운지 바디 2종 기프트 세트","Barthpa Aroma Lounge Body Gift Set",,8802929005898,BATHPA,,10,,,,,,,active
CCAB001,"세라클리닉 더마이드 4.0 앰플 밤 프로테인 퀀치 150m","CERACLINIC Dermaid 4.0 Ampoule Balm Protein Quench 150ml","[CERACLINIC] Несмываемый бальзам-сыворотка для волос ВОССТАНОВЛЕНИЕ И ЗАЩИТА Dermaid 4.0 Ampoule Balm Protein Quench, 150 мл",8802929009902,CERACLINIC,,54,54.00,10.60,11.60,0.034500,,3305.90-2000,active
CCAO001,"세라클리닉 더마이드 4.0 앰플 오일 프로테인 퀀치 95ml","CERACLINIC Dermaid 4.0 Ampoule Oil Protein Quench 95ml","[CERACLINIC] Питательное масло для волос 4в1 Dermaid 4.0 Ampoule Oil Protein Quench, 95 мл",8802929010069,CERACLINIC,,77,77.00,9.40,10.40,0.034500,,3305.90-9000,active
CCATR01,"세라클리닉 더마이드 4.0 앰플 트리트먼트 프로테인 퀀치 200ml","CERACLINIC DERMAID 4.0 Ampoule Treatment Protein Quench 200ml","[CERACLINIC] Спрей для волос DERMAID 4.0 Ampoule Treatment No-Rinse Protein Quench, 200 мл",8802929010175,CERACLINIC,,60,60.00,14.60,15.60,0.038250,,3305.90-9000,active
CCBL001,"세라클리닉 더마이드 4.0 세라마이드 바디로션 500ml","CERACLINIC DERMAID 4.0 Ceramide Body Lotion 500ml","CERACLINIC DERMAID 4.0 Ceramide Body Lotion, 500 мл",8802929007885,CERACLINIC,,24,24.00,13.44,14.44,0.033150,,3304.99-1000,active
CCCC001,"세라클리닉 더마이드 4.0 컬링 크림 프로테인 퀀치 150ml","CERACLINIC DERMAID 4.0 Curling Cream Protein Quench 150ml","[CERACLINIC] Крем-уход для кудрявых волос DERMAID 4.0 Curling Cream Protein Quench, 150 мл",8802929010243,CERACLINIC,,54,54.00,10.00,11.00,0.033660,,3305.90-9000,active
CCCRM01,"세라클리닉 더마이드 4.0 인텐시브 크림 50ml","Ceraclinic Dermaid 4.0 Intensive Cream 50ml","[CERACLINIC] Крем для лица УВЛАЖНЕНИЕ Dermaid 4.0 Intensive Cream, 50 мл",8802929002873,CERACLINIC,,100,100.00,6.20,7.20,0.035900,,3304.99-1000,active
CCHP001,"세라클리닉 더마이드 4.0 헤어팩 프로테인 퀀치 250ml","CERACLINIC Dermaid 4.0 Hair Pack Protein Quench 250ml","[CERACLINIC] Восстанавливающая маска для волос Dermaid 4.0 Hair Pack Protein Quench, 250 мл",8802929009834,CERACLINIC,,48,48.00,15.20,16.20,0.034500,,3305.90-2000,active
CCHPB01,"세라클리닉 더마이드 4.0 헤어팩 프로테인 퀀치 600ml","CERACLINIC Dermaid 4.0 Hair Pack Protein Quench 600ml","[CERACLINIC] Восстанавливающая маска для волос Dermaid 4.0 Hair Pack Protein Quench, 600 мл",8802929010656,CERACLINIC,,16,16.00,11.40,12.40,0.034460,,3305.90-2000,active
CCHPM01,"세라클리닉 더마이드 4.0 헤어팩 프로테인 퀀치 30ml","CERACLINIC Dermaid 4.0 Hair Pack Protein Quench 30ml",,8802929010694,CERACLINIC,,350,,,,,,,active
CCRS001,"세라클리닉 더마이드 4.0 보태니컬 플루이드 트리트먼트","CERACLINIC Dermaid 4.0 Botanical Treatment Fluid","[CERACLINIC] Маска для волос РАСТИТЕЛЬНАЯ Dermaid 4.0 Botanical Treatment Fluid, 500 мл",8802929003047,CERACLINIC,,30,30.00,15.60,16.60,0.034480,,3305.90-1000,active
CCRSN02,"세라클리닉 더마이드 4.0 안티헤어로스 헤어팩 그린클렌즈 1000ml","CERACLINIC DERMAID 4.0 Anti Hair Loss Hair Pack Green Cleanse 1000ml","[CERACLINIC] Маска для волос ПРОТИВ ВЫПАДЕНИЯ DERMAID 4.0 Anti Hair Loss Hair Pack Green Cleanse, 100 мл",8802929008585,CERACLINIC,,13,13.00,14.00,15.00,0.032590,,3305.90-1000,active
CCRT001,"세라클리닉 더마이드 4.0 안티헤어로스 루트 토닉 그린 클렌즈 110ml","CERACLINIC Dermaid 4.0 Anti-Hair Loss Root Tonic Green Cleanse 110ml","[CERACLINIC] Тонер-спрей для кожи головы против выпадения Dermaid 4.0 Anti-Hair Loss Root Tonic Green Cleanse, 110 мл",8802929010373,CERACLINIC,,64,64.00,14.60,15.60,0.025990,,3305.90-9000,active
CCRW001,"세라클리닉 로우 솔루션 히알루론산 1% 60ml","CERACLINIC Raw Solution  Hyaluronic Acid 1% 60ml",,8802929003092,CERACLINIC,,120,,,,,,,active
CCRW002,"세라클리닉 로우 솔루션 하이드롤라이즈드 콜라겐 1% 60ml","CERACLINIC Raw Solution  Hydrolyzed Collagen 1% 60ml",,8802929003108,CERACLINIC,,120,,,,,,,active
CCRW003,"세라클리닉 로우 솔루션 판테놀 수용액 5% 60ml","CERACLINIC Raw Solution  Panthenol, aqeous 5% 60ml",,8802929003115,CERACLINIC,,120,,,,,,,active
CCRW004,"세라클리닉 로우 솔루션 센텔라 아시아티카 100 60ml","CERACLINIC Raw Solution  Centella Asiatica 100. 60ml",,8802929003863,CERACLINIC,,120,,,,,,,active
CCRWB01,"세라클리닉 로우 솔루션 히알루론산 1% 250ml","CERACLINIC Raw Solution  Hyaluronic Acid 1% 250ml",,8802929003122,CERACLINIC,,45,,,,,,,active
CCRWB02,"세라클리닉 로우 솔루션 콜라겐 1% 250mL","CERACLINIC Raw Solution  Hydrolyzed Collagen 1% 250ml",,8802929003344,CERACLINIC,,45,,,,,,,active
CCRWB03,"세라클리닉 로우 솔루션 판테놀 수용액 5% 250mL","CERACLINIC Raw Solution  Panthenol, aqeous 5% 250ml",,8802929003351,CERACLINIC,,45,,,,,,,active
CCRWB04,"세라클리닉 로우 솔루션 센텔라 아시아티카 100 250ml","CERACLINIC Raw Solution  Centella Asiatica 100 250ml",,8802929003856,CERACLINIC,,45,,,,,,,active
CCSP001,"세라클리닉 더마이드 4.0 보태니컬 샴푸","CERACLINIC Dermaid 4.0 Botanical Shampoo","[CERACLINIC] Шампунь для волос РАСТИТЕЛЬНЫЙ Dermaid 4.0 Botanical Shampoo, 1000 мл",8802929003030,CERACLINIC,,14,14.00,15.20,16.20,0.034480,,3305.10-0000,active
CCSP003,"세라클리닉 더마이드 4.0 노 옐로우 샴푸 프로테인 퀀치 500ml","CERACLINIC DERMAID 4.0 No Yellow Shampoo Protein Quench 500ml","[CERACLINIC] Шампунь для волос ПРОТИВ ЖЕЛТИЗНЫ DERMAID 4.0 No Yellow Shampoo Protein Quench, 500 мл",8802929007809,CERACLINIC,,24,24.00,13.40,14.40,0.033000,,3305.10-0000,active
CCSP004,"세라클리닉 더마이드 4.0 앰플 샴푸 프로테인 퀀치 500ml","CERACLINIC DERMAID 4.0 Ampoule Shampoo Protein Quench 500ml","[CERACLINIC] Шампунь для волос Восстановление и Питание DERMAID 4.0 Ampoule Shampoo Protein Quench, 500 мл",8802929010281,CERACLINIC,,28,28.00,16.00,17.00,0.033660,,3305.10-0000,active
CCSPM04,"세라클리닉 더마이드 4.0 앰플 샴푸 프로테인 퀀치 30ml","CERACLINIC DERMAID 4.0 Ampoule Shampoo Protein Quench 30ml",,80802929010670,CERACLINIC,,350,,,,,,,active
CCSPN02,"세라클리닉 더마이드 4.0 안티 헤어로스 샴푸 그린 클렌즈","CERACLINIC DERMAID 4.0 Anti-Hair Loss SHAMPOO Green Cleanse","[CERACLINIC] Маска для волос ПРОТИВ ВЫПАДЕНИЯ DERMAID 4.0 Anti Hair Loss Hair Pack Green Cleanse, 1000 мл",8802929008578,CERACLINIC,,13,13.00,14.00,15.00,0.032590,,3305.10-0000,active
CCSPT01,"세라클리닉 더마이드 4.0 보태니컬 샴푸 100ml","CERACLINIC Dermaid 4.0 Botanical Shampoo 100ml","[CERACLINIC] Шампунь для волос РАСТИТЕЛЬНЫЙ Dermaid 4.0 Botanical Shampoo, 100 мл",8802929004914,CERACLINIC,,80,80.00,,,,,3305.10-0000,active
CCVF000,"세라클리닉 더마이드 4.0 볼륨 픽서 프로테인 퀀치 200ml","CERACLINIC DERMAID 4.0 Volume Fixer Protein Quench 200ml","[CERACLINIC] Спрей для объема DERMAID 4.0 Volume Fixer Protein Quench, 200 мл",8802929010335,CERACLINIC,,60,60.00,13.00,14.00,0.033660,,3305.90-9000,active
