product_code,name_ko,name_en,name_ru,barcode,brand,volume,pcs_per_carton,width_cm,height_cm,depth_cm,cbm,weight_kg,hscode,status
PDIR008,"페디슨 메터니티 퓨어 페미닌 클렌저 200g_허니 프로폴리스","PEDISON Maternity Pure Feminine Cleanser 200g_Honey Propolis",,8802929001692,PEDISON,,70,70.00,18.40,19.40,0.037870,,3307.90-9000,active
PDIR011,"페디슨 락토 플로라 릴리프 페미닌 클렌저 200g","PEDISON Lacto Flora Relief Feminine Cleanser 200g",,8802929009537,PEDISON,,70,70.00,18.40,19.40,0.037870,,3307.90-9000,active
PDIR012,"페디슨 락토 그린 리프레쉬 페미닌 클렌저 200g","PEDISON Lacto Green Refresh Feminine Cleanser 200g",,8802929009520,PEDISON,,70,70.00,18.40,19.40,0.037870,,3307.90-9000,active
PDRS001,"페디슨 인스티튜트 보떼 한방 뿌리 케어 헤어 컨디셔너(Hair Conditioner) 750 ml","Pedison Institut-beaute Oriental Root Care Conditioner","[Pedison] Кондиционер для волос ТРАВЫ Institut-beaute Oriental Root Care Conditioner, 750 мл",8802929000053,PEDISON,,20,20.00,16.50,17.50,0.031100,,3305.90-1000,active
PDRS003,"페디슨 인스티튜트보떼 프로폴리스 헤어트리트먼트(Propolis LPP treatment) 2L","Pedison Institut-Beaute Propolis LPP Treatment","[Pedison] Маска для волос ПРОПОЛИС Institut-Beaute Propolis LPP Treatment, 2000 мл",8802929001654,PEDISON,,6,6.00,13.00,14.00,0.027800,,3305.90-1000,active
PDRS004,"페디슨 인스티튜트 보떼 망고 리치 단백질 헤어 트리트먼트 2L","PEDISON Institut-Beaute Mango Rich LPP Treatment","[Pedison] Маска для волос МАНГО Institut-Beaute Mango Rich LPP Treatment, 2000 мл",8802929002187,PEDISON,,6,6.00,13.00,14.00,0.027800,,3305.90-1000,active
PDRS006,"페디슨 인스티튜트 보떼 아로니아 컬러 프로텍션 헤어 트리트먼트 2L","PEDISON Institute-beaut Aronia Color Protection Treatment","[Pedison] Маска для волос АРОНИЯ Institute-beaut Aronia Color Protection Treatment, 2000 мл",8802929002842,PEDISON,,6,6.00,13.00,14.00,0.027800,,3305.90-1000,active
PDRSM03,"페디슨 인스티튜트보떼 프로폴리스 헤어트리트먼트(Propolis LPP treatment) 500ml","Pedison Institut-Beaute Propolis LPP Treatment 500ml","[Pedison] Маска для волос ПРОПОЛИС Institut-Beaute Propolis LPP Treatment, 500 мл",8802929004563,PEDISON,,20,20.00,11.00,12.00,0.028310,,3305.90-1000,active
PDRSM04,"페디슨 인스티튜트 보떼 망고 리치 단백질 헤어 트리트먼트 500ml","PEDISON Institut-Beaute Mango Rich LPP Treatment 500ml","[Pedison] Маска для волос МАНГО Institut-Beaute Mango Rich LPP Treatment, 500 мл",8802929004754,PEDISON,,20,20.00,11.00,12.00,0.028310,,3305.90-1000,active
PDRSM06,"페디슨 인스티튜트 보떼 아로니아 컬러 프로텍션 헤어 트리트먼트 500ml","PEDISON Institute-beaut Aronia Color Protection Treatment 500ml","[Pedison] Маска для волос АРОНИЯ Institute-beaut Aronia Color Protection Treatment, 500 мл",8802929004815,PEDISON,,20,20.00,11.00,12.00,0.028310,,3305.90-1000,active
PDRST03,"페디슨 인스티튜트보떼 프로폴리스 헤어트리트먼트 100ml","Pedison Institut-Beaute Propolis LPP Treatment 100ml","[Pedison] Маска для волос ПРОПОЛИС Institut-Beaute Propolis LPP Treatment, 100 мл",8802929004808,PEDISON,,80,80.00,9.50,10.50,0.035900,,3305.90-1000,active
PDRST04,"페디슨 인스티튜트 보떼 망고 리치 단백질 헤어 트리트먼트 100ml","PEDISON Institut-Beaute Mango Rich LPP Treatment 100ml","[Pedison] Маска для волос МАНГО Institut-Beaute Mango Rich LPP Treatment, 100 мл",8802929004884,PEDISON,,80,80.00,9.50,10.50,0.035900,,3305.90-1000,active
PDRST06,"페디슨 인스티튜트 보떼 아로니아 컬러 프로텍션 헤어 트리트먼트 100ml","PEDISON Institute-beaut Aronia Color Protection Treatment 100ml","[Pedison] Маска для волос АРОНИЯ Institute-beaut Aronia Color Protection Treatment, 100 мл",8802929004877,PEDISON,,80,80.00,9.50,10.50,0.035900,,3305.90-1000,active
PDSP003,"페디슨 인스티튜트 보떼 한방 뿌리 케어 헤어샴푸(Hair Shampoo) 750 ml","Pedison Institut-beaute Oriental Root Care Shampoo","[Pedison] Шампунь для волос ТРАВЫ Institut-beaute Oriental Root Care Shampoo, 750 мл",8802929000046,PEDISON,,20,20.00,16.80,17.80,0.031100,,3305.10-0000,active
PDSP005,"페디슨 인스티튜트보떼 프로폴리스 헤어샴푸(Propolis LPP shampoo) 2L","Pedison Institut-Beaute Propolis Protein Shampoo","[Pedison] Шампунь для волос ПРОПОЛИС Institut-Beaute Propolis Protein Shampoo, 2000 мл",8802929001647,PEDISON,,6,6.00,13.00,14.00,0.027800,,3305.10-0000,active
PDSP006,"페디슨 인스티튜트 보떼 망고 리치 단백질 헤어 샴푸 2L","PEDISON Institute-Beaute Mango Rich Protein Hair Shampoo","[Pedison] Шампунь для волос МАНГО Institute-Beaute Mango Rich Protein Hair Shampoo, 2000 мл",8802929002170,PEDISON,,6,6.00,13.00,14.00,0.027800,,3305.10-0000,active
PDSP009,"페디슨 인스티튜트 보떼 아로니아 컬러 프로텍션 헤어 샴푸 2L","PEDISON Institute-beaut Aronia Color Protection Shampoo","[Pedison] Шампунь для волос АРОНИЯ Institute-beaut Aronia Color Protection Shampoo, 2000 мл",8802929002835,PEDISON,,6,6.00,13.00,14.00,0.027800,,3305.10-0000,active
PDSPM05,"페디슨 인스티튜트보떼 프로폴리스 헤어샴푸(Propolis LPP shampoo) 500ml","Pedison Institut-Beaute Propolis Protein Shampoo 500ml","[Pedison] Шампунь для волос ПРОПОЛИС Institut-Beaute Propolis Protein Shampoo, 500 мл",8802929004556,PEDISON,,20,20.00,11.00,12.00,0.028310,,3305.10-0000,active
PDSPM06,"페디슨 인스티튜트 보떼 망고 리치 단백질 헤어 샴푸 500ml","PEDISON Institute-Beaute Mango Rich Protein Hair Shampoo 500ml","[Pedison] Шампунь для волос МАНГО Institute-Beaute Mango Rich Protein Hair Shampoo, 500 мл",8802929004747,PEDISON,,20,20.00,11.00,12.00,0.028310,,3305.10-0000,active
PDSPM09,"페디슨 인스티튜트 보떼 아로니아 컬러 프로텍션 헤어 샴푸 500ml","PEDISON Institute-beaut Aronia Color Protection Shampoo 500ml","[Pedison] Шампунь для волос АРОНИЯ Institute-beaute Aronia Color Protection Shampoo, 500 мл",8802929004761,PEDISON,,20,20.00,11.00,12.00,0.028310,,3305.10-0000,active
PDSPT05,"페디슨 인스티튜트보떼 프로폴리스 헤어샴푸 100ml","Pedison Institut-Beaute Propolis Protein Shampoo 100ml","[Pedison] Шампунь для волос ПРОПОЛИС Institut-Beaute Propolis Protein Shampoo, 100 мл",8802929004792,PEDISON,,80,80.00,9.50,10.50,0.035900,,3305.10-0000,active
PDSPT06,"페디슨 인스티튜트 보떼 망고 리치 단백질 헤어 샴푸 100ml","PEDISON Institute-Beaute Mango Rich Protein Hair Shampoo 100ml","[Pedison] Шампунь для волос МАНГО Institute-Beaute Mango Rich Protein Hair Shampoo, 100 мл",8802929004853,PEDISON,,80,80.00,9.50,10.50,0.035900,,3305.10-0000,active
PDSPT09,"페디슨 인스티튜트 보떼 아로니아 컬러 프로텍션 헤어 샴푸 100ml","PEDISON Institute-beaut Aronia Color Protection Shampoo 100ml","[Pedison] Шампунь для волос АРОНИЯ Institute-beaute Aronia Color Protection Shampoo, 100 мл",8802929004839,PEDISON,,80,80.00,9.50,10.50,0.035900,,3305.10-0000,active
PTBC002,"위드미 판테스틱 더마 아크네 클렌져 500ml","WITHME Panthestic Derma Acne Cleanser",,8802929003559,PANTHESTIC,,30,30.00,16.90,17.90,0.034320,,3401.30-0000,active
PTBL001,"위드미 판테스틱 더마 시카 AC로션 500ml","WITHME Panthestic Derma Cica AC Lotion",,8802929007991,PANTHESTIC,,28,,,,,,,active
PTEF001,"판테스틱 원더필 하이드라 뮤신 이펙터 35ml","PANTHESTIC WONDERFILL HYDRA MUCIN EFFECTOR 35ml",,8802929006239,PANTHESTIC,,72,,,,,,,active
PTEF002,"판테스틱 원더필 써마필 이펙터 35ml","PANTHESTIC WONDERFILL THERMAPILL EFFECTOR 35ml",,8802929006253,PANTHESTIC,,72,,,,,,,active
PTEF003,"판테스틱 원더필 클리어링 이펙터 35ml","PANTHESTIC WONDERFILL CLEARING EFFECTOR 35ml",,8802929006246,PANTHESTIC,,72,,,,,,,active
PTFC001,"판테스틱 더마 시카 아크네 클렌징 폼 140ml","PANTHESTIC DERMA CICA ACNE CLEANSING FOAM",,8802929005959,PANTHESTIC,,56,56.00,9.00,10.00,0.033660,,3401.30-0000,active
PTPW001,"판테스틱 더마 시카 파우더 7g","PANTHESTIC DERMA CICA POWDER",,8802929005911,PANTHESTIC,,187,,,,,,,active
PTPW002,"판테스틱 더마 비타 파우더 7g","PANTHESTIC DERMA VITA POWDER",,8802929005928,PANTHESTIC,,187,,,,,,,active
PVMBA0010,"밸르모나 얼쓰 리페어 본딩 앰플 15ml","VALMONA Earth Repair Bonding Ampoule 15ml","[VALMONA] Сыворотка для волос ВОССТАНОВЛЕНИЕ Earth Repair Bonding Ampoule, 15 мл",8802929006109,VALMONA,,100,,,,,,,active
PVMSS0010,"밸르모나 얼쓰 테라피 스칼프 스켈러 15ml","VALMONA Earth Therapy Scalp Scaler 15ml","[VALMONA] Сыворотка для кожи головы ОЧИЩАЮЩАЯ Earth Therapy Scalp Scaler, 15 мл",8802929006093,VALMONA,,600,,,,,,,active
RABD2T1,"로즈마인 아로마 리 고요 바디 세트 (2종) [워시300ml+로션300ml]","Rosemine Aroma Re: Goyo Body Set",,8802929010564,ROSEMINE,,14,14.00,10.90,11.90,0.033660,,3304.99-1000,active
RMHC001,"로즈마인 퍼퓸드 핸드크림 가든 로즈","Rosemine Perfumed Hand Cream - Garden Rose",,8802929997438,ROSEMINE,,240,240.00,16.80,17.80,0.040390,,3304.99-1000,active
RMHC002,"로즈마인 퍼퓸드 핸드크림 패션 프룻","Rosemine Perfumed Hand Cream - Passion Fruits",,8802929997445,ROSEMINE,,240,240.00,16.80,17.80,0.040390,,3304.99-1000,active
RMHC003,"로즈마인 퍼퓸드 핸드크림 쁘띠 베이비","Rosemine Perfumed Hand Cream - Petit Baby",,8802929997452,ROSEMINE,,240,240.00,16.80,17.80,0.040390,,3304.99-1000,active
RMHC007,"로즈마인 퍼퓸드 핸드크림 헤스페리데스","Rosemine Perfumed Hand Cream - Hesperides",,8802929999203,ROSEMINE,,240,240.00,16.80,17.80,0.040390,,3304.99-1000,active
RMHC008,"로즈마인 퍼퓸드 핸드크림 나나즈 릴리","Rosemine Perfumed Hand Cream - Nana's Lily",,8802929999210,ROSEMINE,,240,240.00,16.80,17.80,0.040390,,3304.99-1000,active
RMHC015,"로즈마인 퍼퓸드 핸드크림- 모링가","Rosemine Perfumed Hand Cream - Moringa",,8802929883151,ROSEMINE,,240,240.00,16.80,17.80,0.040390,,3304.99-1000,active
RMHC016,"로즈마인 퍼퓸드 핸드크림- 머스크앤머스크2","Rosemine Perfumed Hand Cream - Musk & Musk Ⅱ",,8802929883168,ROSEMINE,,240,240.00,16.80,17.80,0.040390,,3304.99-1000,active
RMHC017,"로즈마인 퍼퓸드 핸드크림- 클래식","Rosemine Perfumed Hand Cream - Classic",,8802929883175,ROSEMINE,,240,240.00,16.80,17.80,0.040390,,3304.99-1000,active
RMHC018,"로즈마인 퍼퓸드 핸드크림- 오, 프레쉬","Rosemine Perfumed Hand Cream - Oh, Fresh",,8802929883182,ROSEMINE,,240,240.00,16.80,17.80,0.040390,,3304.99-1000,active
RMHC019,"로즈마인 퍼퓸드 핸드크림- 라비에","Rosemine Perfumed Hand Cream - Lavie",,8802929883199,ROSEMINE,,240,240.00,16.80,17.80,0.040390,,3304.99-1000,active
VMBA001,"밸르모나 얼쓰 리페어 본딩 앰플 15ml * 6ea","VALMONA Earth Repair Bonding Ampoule 15ml * 6ea","[VALMONA] НАБОР Сыворотка для волос ВОССТАНОВЛЕНИЕ Earth Repair Bonding Ampoule, 6 шт * 15 мл",8802929006109,VALMONA,,30,,,,,,,active
VMCP001,"밸르모나 얼쓰 리페어 본딩 컴파운드 40ml","VALMONA Earth Repair Bonding Compound 40ml","[VALMONA] Маска для волос Earth Repair Bonding Compound, 40 мл",8802929006123,VALMONA,,110,,,,,,,active
VMOL001,"밸르모나 얼쓰 리페어 본딩 오일 30ml","VALMONA EARTH REPAIR BONDING OIL 30ml","[VALMONA] Масло для волос ВОССТАНОВЛЕНИЕ Earth Repair Bonding Oil, 30 мл",8802929006284,VALMONA,,96,,,,,,,active
VMRS004,"밸르모나 아유르베딕 두피 솔루션 블랙 커민 컨디셔너 480ml","VALMONA Ayurvedic Repair Solution Black Cumin Nutrient Conditioner","[VALMONA] Кондиционер для волос АЮРВЕДА Ayurvedic Repair Solution Black Cumin Nutrient Conditioner, 480 мл",8802929002941,VALMONA,,20,20.00,11.00,12.00,0.023800,,3305.90-1000,active
VMRS005,"밸르모나 서리태 컨디셔너","VALMONA Powerful Solution Black Peony Seoritae Nutrient Conditioner","[VALMONA] Кондиционер ЧЕРНЫЙ ПИОН/БОБЫ Black Peony Seoritae Nutrient Conditioner, 480 мл",8802929003795,VALMONA,,20,20.00,11.00,12.00,0.023800,,3305.90-1000,active
VMRS007,"밸르모나 비듬 두피 솔루션 슈가벨벳 컨디셔너","VALMONA Sugar Velvet Milk Nutrient Conditioner","[VALMONA] Кондиционер ЯГОДЫ Sugar Velvet Milk Nutrient Conditioner, 480 мл",8802929003924,VALMONA,,20,20.00,11.00,12.00,0.023800,,3305.90-1000,active
VMRS008,"밸르모나 요크마요 영양팩 480ml","VALMONA Yolk Mayo Nutrient Conditioner","[VALMONA] Кондиционер для волос ПИТАНИЕ Nourishing Solution Yolk-Mayo Nutrient Conditioner, 480 мл",8802929004464,VALMONA,,20,20.00,11.00,12.00,0.023800,,3305.90-1000,active
VMRS009,"밸르모나 블루클리닉 컨디셔너 480ml","VALMONA Blue Clinic Nutrient Conditioner","[VALMONA] Кондиционер для волос УВЛАЖНЕНИЕ Recharge Solution Blue Clinic Nutrient Conditioner,480 мл",8802929004433,VALMONA,,20,20.00,11.00,12.00,0.023800,,3305.90-1000,active
VMRSM04,"밸르모나 아유르베딕 두피 솔루션 블랙 커민 컨디셔너 100ml","VALMONA Ayurvedic Repair Solution Black Cumin Nutrient Conditioner 100ml","[VALMONA] Кондиционер для волос АЮРВЕДА Ayurvedic Repair Solution Black Cumin Nutrient Conditioner, 100 мл",8802929004372,VALMONA,,80,80.00,9.50,10.50,0.035900,,3305.90-1000,active
VMRSM05,"밸르모나 서리태 컨디셔너 100ml","VALMONA Powerful Solution Black Peony Seoritae Nutrient Conditioner 100ml","[VALMONA] Кондиционер ЧЕРНЫЙ ПИОН/БОБЫ Black Peony Seoritae Nutrient Conditioner, 480 мл",8802929004334,VALMONA,,80,80.00,9.50,10.50,0.035900,,3305.90-1000,active
VMRSM07,"밸르모나 비듬 두피 솔루션 슈가벨벳 컨디셔너 100ml","VALMONA Sugar Velvet Milk Nutrient Conditioner 100ml","[VALMONA] Кондиционер ЯГОДЫ Sugar Velvet Milk Nutrient Conditioner,100 мл",8802929004358,VALMONA,,80,80.00,9.50,10.50,0.035900,,3305.90-1000,active
VMRSM08,"밸르모나 요크마요 영양팩 100ml","VALMONA Yolk Mayo Nutrient Conditioner 100ml","[VALMONA] Кондиционер для волос ПИТАНИЕ Nourishing Solution Yolk-Mayo Nutrient Conditioner, 100 мл",8802929004518,VALMONA,,80,80.00,9.50,10.50,0.035900,,3305.90-1000,active
VMRSM09,"밸르모나 블루클리닉 컨디셔너 100ml","VALMONA Blue Clinic Nutrient Conditioner 100ml","[VALMONA] Кондиционер для волос УВЛАЖНЕНИЕ Recharge Solution Blue Clinic Nutrient Conditioner,100 мл",8802929004501,VALMONA,,80,80.00,9.50,10.50,0.035900,,3305.90-1000,active
VMRSP04,"밸르모나 아유르베딕 두피 솔루션 블랙 커민 컨디셔너 파우치 10ml","Valmona Ayurvedic Scalp Solution Black Cumin Nutrient Conditioner POUCH 10ml",,"(파우치)8802929005096
 (단상자)8802929005201",VALMONA,,500,,,,,,,active
VMRSP05,"밸르모나 서리태 컨디셔너 파우치 10ml","VALMONA Powerful Solution Black Peony Seoritae Nutrient Conditioner  POUCH 10ml",,"(파우치)8802929005058
 (단상자)8802929005164",VALMONA,,500,,,,,,,active
VMRSP07,"밸르모나 비듬 두피 솔루션 슈가벨벳 컨디셔너 
 파우치 10ml","VALMONA Sugar Velvet Milk Conditioner  POUCH 10ml",,"(파우치)8802929005102
 (단상자)8802929005188",VALMONA,,500,,,,,,,active
VMRSP08,"밸르모나 요크마요 영양팩 파우치 10ml","VALMONA Yolk Mayo Nutrient Conditioner POUCH 10ml",,"(파우치)8802929005140
 (단상자)8802929005249",VALMONA,,500,,,,,,,active
VMRSP09,"밸르모나 블루클리닉 컨디셔너 파우치 10ml","VALMONA Blue Clinic Nutrient Conditioner POUCH 10ml",,"(파우치)8802929005126
 (단상자)8802929005225",VALMONA,,500,,,,,,,active
VMSF001,"밸르모나 얼쓰 테라피 스칼프 퓨리파이어 25ml","VALMONA Earth Therapy Scalp Purifier 25ml","[VALMONA] Сыворотка для кожи головы УСПОКАИВАЮЩАЯ Earth Therapy Scalp Purifier, 25 мл",8802929006062,VALMONA,,100,,,,,,,active
VMSF3T1,"밸르모나 얼쓰 테라피 스칼프 퓨리파이어 25ml * 3ea","VALMONA Earth Therapy Scalp Purifier 25ml * 3ea","[VALMONA] НАБОР Сыворотка для кожи головы УСПОКАИВАЮЩАЯ Earth Therapy Scalp Purifier, 3 шт * 25 мл",8802929006079,VALMONA,,100,,,,,,,active
VMSP004,"밸르모나 아유르베딕 두피 솔루션 블랙 커민 샴푸액 (Black Cumin Shampoo) 480ml","Valmona Ayurvedic Scalp Solution Black Cumin Shampoo","[VALMONA] Шампунь для волос АЮРВЕДА Ayurvedic Scalp Solution Black Cumin Shampoo, 480 мл",8802929883205,VALMONA,,20,20.00,11.00,12.00,0.023800,,3305.10-0000,active
VMSP005,"밸르모나 서리태 샴푸","VALMONA Powerful Solution Black Peony Seoritae Shampoo","[VALMONA] Шампунь для волос ЧЕРНЫЙ ПИОН/БОБЫ Powerful Solution Black Peony Seoritae Shampoo, 480 мл",8802929003788,VALMONA,,20,20.00,11.00,12.00,0.023800,,3305.10-0000,active
VMSP006,"밸르모나 진생 헤리티지 고삼 샴푸 300ml","VALMONA Ginseng Heritage Gosam Shampoo","[VALMONA] Шампунь для волос ЗАЩИТА / УКРЕПЛЕНИЕ Ginseng Heritage Gosam Shampoo, 300 мл",8802929007427,VALMONA,,30,30.00,10.30,11.30,0.021840,,3305.10-0000,active
VMSP007,"밸르모나 비듬 두피 솔루션 슈가벨벳 샴푸","VALMONA Sugar Velvet Milk Shampoo","[VALMONA] Шампунь для волос ЯГОДЫ Sugar Velvet Milk Shampoo, 480 мл",8802929003931,VALMONA,,20,20.00,11.00,12.00,0.023800,,3305.10-0000,active
VMSP008,"밸르모나 요크마요 샴푸 480ml","VALMONA Yolk Mayo Shampoo","[VALMONA] Шампунь для волос ПИТАНИЕ Nourishing Solution Yolk-Mayo Shampoo, 480 мл",8802929004440,VALMONA,,20,20.00,11.00,12.00,0.023800,,3305.10-0000,active
VMSP009,"밸르모나 블루클리닉 샴푸 480ml","VALMONA Blue Clinic Shampoo","[VALMONA] Шампунь для волос УВЛАЖНЕНИЕ Recharge Solution Blue Clinic Shampoo, 480 мл",8802929004457,VALMONA,,20,20.00,11.00,12.00,0.023800,,3305.10-0000,active
VMSP013,"밸르모나 얼쓰 바이탈 샴푸 500ml","VALMONA Earth Vital Shampoo 500ml","[VALMONA] Earth Vital Shampoo 500ml",8802929009414,VALMONA,,30,20.00,11.00,12.00,0.030360,,3305.10-0000,active
VMSPM07,"밸르모나 비듬 두피 솔루션 슈가벨벳 샴푸 100ml","VALMONA Sugar Velvet Milk Shampoo 100ml","[VALMONA] Шампунь для волос ЯГОДЫ Sugar Velvet Milk Shampoo, 100 мл",8802929004341,VALMONA,,80,80.00,9.50,10.50,0.035900,,3305.10-0000,active
VMSPM08,"밸르모나 요크마요 샴푸 100ml","VALMONA Yolk Mayo Shampoo 100ml","[VALMONA] Шампунь для волос ПИТАНИЕ Nourishing Solution Yolk-Mayo Shampoo, 100 мл",8802929004495,VALMONA,,80,80.00,9.50,10.50,0.035900,,3305.10-0000,active
VMSPM09,"밸르모나 블루클리닉 샴푸 100ml","VALMONA Blue Clinic Shampoo 100ml","[VALMONA] Шампунь для волос УВЛАЖНЕНИЕ Recharge Solution Blue Clinic Shampoo, 100 мл",8802929004488,VALMONA,,80,80.00,9.50,10.50,0.035900,,3305.10-0000,active
VMSPMR4,"밸르모나 아유르베딕 두피 솔루션 블랙 커민 샴푸액 (Black Cumin Shampoo) 100ml","Valmona Ayurvedic Scalp Solution Black Cumin Shampoo 100ml","[VALMONA] Шампунь для волос АЮРВЕДА Ayurvedic Scalp Solution Black Cumin Shampoo, 100 мл",8802929004365,VALMONA,,80,80.00,9.50,10.50,0.035900,,3305.10-0000,active
VMSPMR5,"밸르모나 서리태 샴푸 100ml","VALMONA Powerful Solution Black Peony Seoritae Shampoo 100ml","[VALMONA] Шампунь для волос ЧЕРНЫЙ ПИОН/БОБЫ Powerful Solution Black Peony Seoritae Shampoo, 100 мл",8802929004327,VALMONA,,80,80.00,9.50,10.50,0.035900,,3305.10-0000,active
VMSPP04,"밸르모나 아유르베딕 두피 솔루션 블랙 커민 샴푸 파우치 10ml","Valmona Ayurvedic Scalp Solution Black Cumin Shampoo  POUCH 10ml",,"(파우치)8802929005089
 (단상자)8802929005195",VALMONA,,500,,,,,,,active
VMSPP05,"밸르모나 서리태 샴푸 파우치 10ml","VALMONA Powerful Solution Black Peony Seoritae Shampoo  POUCH 10ml",,"(파우치)8802929005041
 (단상자)8802929005157",VALMONA,,500,,,,,,,active
VMSPP07,"밸르모나 비듬 두피 솔루션 슈가벨벳 샴푸 파우치 10ml","VALMONA Sugar Velvet Milk Shampoo  POUCH 10ml",,"(파우치)8802929005065
 (단상자)8802929005171",VALMONA,,500,,,,,,,active
VMSPP08,"밸르모나 요크마요 샴푸 파우치 10ml","VALMONA Yolk Mayo Shampoo POUCH 10ml",,"(파우치)8802929005133
 (단상자)8802929005232",VALMONA,,500,,,,,,,active
VMSPP09,"밸르모나 블루클리닉 샴푸 파우치 10ml","VALMONA Blue Clinic Shampoo POUCH 10ml",,"(파우치)8802929005119
 (단상자)8802929005218",VALMONA,,500,,,,,,,active
VMSS001,"밸르모나 얼쓰 테라피 스칼프 스켈러 15ml * 6ea","VALMONA Earth Therapy Scalp Scaler 15ml * 6ea","[VALMONA] НАБОР Сыворотка для кожи головы ОЧИЩАЮЩАЯ Earth Therapy Scalp Scaler, 6 шт * 15 мл",8802929006093,VALMONA,,30,,,,,,,active
WMCR004,"위드미 판테스틱 더마 시카 크림 100ml","WITHME Panthestic Derma Cica Cream",,8802929003429,PANTHESTIC,,60,,,,,,,active
WMPK001,"위드미 어썸 블랙 포어 클리어팩 30g","WITHME Awesome Black Pore Clear Pack",,8802929002422,WITHME,,168,,,,,,,active
WMTN001,"위드미 스노우 화이트닝 포어 토너 500ml","WITHME Snow Whitening Pore Toner",,8802929003023,WITHME,,24,,,,,,,active